기준년도,기준월,법정동코드,법정동명,표준산업대분류코드,표준산업대분류명,1인당 소비 금액
2023,05,30200132,하기동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),51900
2023,05,30200105,학하동,C,제조업(10-34),2744700
2023,05,30200105,학하동,G,도매 및 소매업(45-47),34600
2023,05,30200105,학하동,I,숙박 및 음식점업(55-56),10500
2023,05,30200105,학하동,N,사업시설 관리  사업 지원 및 임대 서비스업(74-76),1573000
2023,05,30200105,학하동,P,교육 서비스업(85),371800
2023,05,30200130,화암동,G,도매 및 소매업(45-47),93200
2023,05,30200130,화암동,I,숙박 및 음식점업(55-56),57400
2023,05,30200130,화암동,O,공공 행정 국방 및 사회보장 행정(84),39200
2023,05,30200130,화암동,P,교육 서비스업(85),348900
2023,05,30200130,화암동,Q,보건업 및 사회복지 서비스업(86-87),906400
2023,05,30200130,화암동,S,협회 및 단체  수리 및 기타 개인 서비스업(94-96),302000
